,adult,budget,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
1132,FALSE,180000000,68726,en,33.949359,11/07/2013,407602906,131,Released,Pacific Rim,6.7,4903
1133,FALSE,0,46992,en,6.387602,30/12/1998,0,121,Released,Hilary and Jackie,6.5,23
1134,FALSE,0,413953,ru,1.258757,01/12/2016,0,101,Released,The Earthquake,7.2,9
1135,FALSE,0,103168,en,0.019403,30/05/1952,0,62,Released,Apache Country,0,0
1136,FALSE,0,38030,cn,1.259639,26/05/2004,0,85,Released,Jiang Hu,6.9,8
1137,FALSE,0,31453,en,6.862603,18/12/2009,0,93,Released,Double Identity,5.3,18
1138,FALSE,0,293413,ko,3.527119,19/11/2015,62000000,180,Released,Inside Men,6.7,23
1139,FALSE,0,78401,en,0.05633,23/10/2008,0,95,Released,Tangerine,7,1
1140,FALSE,58000000,24438,en,7.323405,17/12/2009,85280250,103,Released,Did You Hear About the Morgans?,5.1,281
1141,FALSE,0,123359,es,2.540221,11/09/2012,4534,97,Released,Here Comes the Devil,5.8,43
1142,FALSE,0,24617,en,2.285591,09/06/2002,0,85,Released,Atomic Twister,4.4,8
1143,FALSE,0,92285,en,1.00E-06,26/09/1975,0,102,Released,Lies My Father Told Me,0,0
1144,FALSE,75000000,59108,en,7.762917,02/11/2011,152930623,104,Released,Tower Heist,5.8,945
1145,FALSE,0,389578,es,0.663943,05/11/2015,0,120,Released,Daemonium: Soldier of the Underworld,4,3
1146,FALSE,33000000,37498,en,5.213714,04/09/1998,0,91,Released,Knock Off,4.7,65
1147,FALSE,0,205481,en,0.11524,06/06/2002,0,110,Released,The Intended,0,0
1148,FALSE,0,42871,en,1.60834,01/07/1958,0,97,Released,Gunman's Walk,6.1,11
1149,FALSE,28,1613,en,6.368323,07/12/2001,14,93,Released,The 51st State,5.9,173
1150,FALSE,0,39376,ro,0.685049,29/05/2009,0,155,Released,Tales from the Golden Age,6.5,16
1151,FALSE,0,29395,en,0.014213,01/01/1994,0,58,Released,Brave,0,0
1152,FALSE,0,58925,fr,6.298305,08/05/1976,0,123,Released,Mr. Klein,7.3,24
1153,FALSE,0,57243,fr,3.653474,20/12/2010,0,106,Released,The Women on the 6th Floor,6.6,90
1154,FALSE,4620000,142487,es,0.546165,09/11/2012,2395000,115,Released,The Precocious and Brief Life of Sabina Rivas,5,6
1155,FALSE,0,258893,en,7.400531,25/03/2014,0,84,Released,Scooby-Doo! WrestleMania Mystery,6.4,42
1156,FALSE,0,27717,en,0.99943,13/12/1961,0,82,Released,The Phantom Planet,4.4,14
1157,FALSE,0,133088,ru,1.129118,06/06/1995,0,100,Released,Everything Will Be All Right,7,3
1158,FALSE,431274,131822,fi,0.103806,28/09/2012,0,0,Released,Kuningas Litmanen,7,1
1159,FALSE,0,39278,cn,1.104995,12/06/2008,0,118,Released,Missing,4.3,4
1160,FALSE,0,48139,es,1.152642,18/05/1983,0,95,Released,El Sur,7.2,16
1161,FALSE,20000000,13960,en,2.582818,31/03/2006,21170563,105,Released,ATL,6,33
1162,FALSE,0,31058,it,2.460003,21/09/1949,0,108,Released,Bitter Rice,7.2,21
1163,FALSE,4500000,3176,ja,12.701098,16/12/2000,25000000,114,Released,Battle Royale,7.3,992
1164,FALSE,0,108812,en,0.906872,08/10/1957,0,94,Released,Until They Sail,5.8,4
1165,FALSE,0,13644,en,2.015641,08/11/1991,14812000,92,Released,All I Want For Christmas,5.6,24
1166,FALSE,0,229254,sv,0.228584,10/09/1998,0,97,Released,Veranda för en tenor,6,1
1167,FALSE,0,22559,en,1.924682,21/01/2005,0,47,Released,Aliens of the Deep,6.8,19
1168,FALSE,0,47595,sv,0.887037,15/09/2000,0,142,Released,Faithless,6.4,7
1169,FALSE,17000000,19255,en,6.590093,05/06/2009,14899417,98,Released,Away We Go,6.7,189
1170,FALSE,0,61591,ja,1.653651,18/02/2010,0,136,Released,Welcome to the Space Show,6.2,18
1171,FALSE,18000000,9293,en,7.810301,27/07/2006,41009669,87,Released,John Tucker Must Die,5.9,375
1172,FALSE,0,253578,en,0.038824,25/05/2006,0,137,Released,"Tom, Dick And Harry",6.5,1
1173,FALSE,0,189332,en,0.9048,26/09/2003,0,0,Released,The Galíndez File,5.5,2
1174,FALSE,0,46029,en,1.620174,14/02/1996,0,118,Released,Two Much,5.1,24
1175,FALSE,25000000,16969,en,12.881025,05/12/1984,38348988,93,Released,City Heat,5.1,49
1176,FALSE,0,89785,de,0.578015,05/09/1966,0,88,Released,Yesterday Girl,7.3,4
1177,FALSE,0,330628,en,1.863127,11/04/2015,0,83,Released,The Answer,5,11
1178,FALSE,478000,84848,es,0.170569,01/02/2006,0,90,Released,Blood,3.7,3
1179,FALSE,0,81086,de,0.428519,24/03/2005,0,91,Released,Sex Up Your Life!,6.4,4
1180,FALSE,0,352733,en,2.243536,17/08/2015,0,90,Released,The Scandalous Lady W,6,21
1181,FALSE,0,62547,fr,0.591899,21/03/1952,0,102,Released,Fan-Fan the Tulip,5.6,12
1182,FALSE,0,184936,en,0.622839,24/05/1934,0,77,Released,Stingaree,6.2,3
1183,FALSE,0,55847,fr,0.119379,01/01/1971,0,87,Released,Four Nights of a Dreamer,8,9
1184,FALSE,0,53411,en,0.396449,04/10/1915,0,30,Released,Shanghaied,5.4,8
1185,FALSE,44000000,273248,en,20.328822,25/12/2015,155760117,167,Released,The Hateful Eight,7.6,4405
1186,FALSE,0,26153,en,0.789268,15/08/2008,0,152,Released,God Tussi Great Ho,3,5
1187,FALSE,0,165023,ja,0.163769,05/10/1968,0,94,Released,Retaliation,5,1
1188,FALSE,41000000,16538,en,12.929653,20/03/2009,91636986,105,Released,"I Love You, Man",6.5,531
1189,FALSE,0,132422,en,1.342198,17/06/2001,0,103,Released,Stealing Time,4.3,2
1190,FALSE,0,37610,en,1.771469,02/11/1958,0,98,Released,The Geisha Boy,7.1,17
1191,FALSE,0,50123,en,0.914404,14/01/2002,249204,84,Released,Skins,6,1
1192,FALSE,0,30443,en,0.499475,01/01/1993,0,93,Released,Back in Action,6.7,5
1193,FALSE,10000000,93091,en,0.198348,06/07/2012,0,95,Released,Crazy Eyes,4.3,5
1194,FALSE,0,391899,en,0.178533,08/04/2016,0,80,Released,Hannibal Buress: Hannibal Takes Edinburgh,6.5,4
1195,FALSE,0,277270,en,0.006854,01/01/1991,0,0,Released,To Cross the Rubicon,0,0
1196,FALSE,0,42021,it,1.466097,01/01/1986,0,125,Released,Ginger and Fred,6.6,16
1197,FALSE,0,268245,en,0.722201,04/03/2014,0,99,Released,1000 To 1,6,14
1198,FALSE,0,231145,en,0.476319,16/04/2013,0,59,Released,Tom Papa: Freaked Out,0,0
1199,FALSE,0,32610,en,4.779775,13/10/1939,0,93,Released,Babes in Arms,6.5,14
1200,FALSE,0,39493,ja,0.553858,20/12/2008,0,95,Released,Goth,6.1,6
1201,FALSE,0,12517,fr,4.392346,11/08/2006,0,88,Released,The Ordeal,5.6,62
1202,FALSE,0,393445,hi,3.337385,27/10/2016,0,158,Released,Ae Dil Hai Mushkil,6.2,54
1203,FALSE,0,12718,en,3.553427,03/04/2002,0,90,Released,Teenage Caveman,3.4,21
1204,FALSE,0,16117,en,0.249382,11/03/2007,0,91,Released,What Would Jesus Buy?,7.7,3
1205,FALSE,0,107693,pt,0.306179,01/09/1993,0,203,Released,Abraham's Valley,7,4
1206,FALSE,0,278706,en,0.537234,24/04/2014,0,100,Released,Chrysalis,4.9,7
1207,FALSE,0,15713,fr,2.64521,01/01/2009,0,90,Released,The First Star,5.6,58
1208,FALSE,0,22043,en,0.597295,01/04/2001,0,128,Released,The Profit,4.5,2
1209,FALSE,250000,36511,en,0.801652,07/05/2010,0,91,Released,White Wall,2.6,5
1210,FALSE,0,277597,en,3.094354,05/08/2014,0,90,Released,Mercenaries,4.3,33
1211,FALSE,12000000,27740,en,2.731501,01/05/1987,0,101,Released,A Return to Salem's Lot,4.4,18
1212,FALSE,0,43978,fa,0.561987,01/01/1998,0,86,Released,The Apple,7.3,14
1213,FALSE,0,64567,fr,0.665616,18/05/1994,0,0,Released,Dead Tired,5.6,9
1214,FALSE,600000,309304,en,4.565414,04/06/2015,7087452,78,Released,Grandma,6.1,143
1215,FALSE,0,62825,fi,0.261709,26/03/1999,0,0,Released,A Long Hot Summer,6.1,7
1216,FALSE,0,38960,sv,0.156531,16/03/2001,0,118,Released,A Song for Martin,6.5,3
1217,FALSE,1600000,269495,fi,1.50671,10/01/2014,0,97,Released,No Thanks,5.8,2
1218,FALSE,0,342686,en,0.118265,27/06/2002,0,65,Released,Killed by Lightning,8,1
1219,FALSE,0,148636,en,1.745185,16/03/1997,0,98,Released,The Hunchback,2.8,3
1220,FALSE,0,5654,en,0.920385,19/10/2007,0,480,Released,War and Peace,5.6,7
1221,FALSE,0,199925,ja,0.459802,23/08/2014,0,93,Post Production,Over Your Dead Body,7.1,12
1222,FALSE,0,49961,pt,1.050862,07/11/1933,0,85,Released,A Song of Lisbon,8,12
1223,FALSE,40000000,64685,en,7.82605,24/12/2011,55247881,129,Released,Extremely Loud & Incredibly Close,6.9,726
1224,FALSE,0,1829,fr,3.542253,08/10/1975,0,97,Released,The Story of Adele H,6.9,35
1225,FALSE,0,38615,en,0.732975,30/09/1988,0,97,Released,Heartbreak Hotel,5.7,5
1226,FALSE,0,41608,it,4.038404,31/10/1967,0,109,Released,God Forgives... I Don't!,6.2,35
1227,FALSE,0,33202,en,0.637779,22/05/1992,0,174,Released,Jo Jeeta Wohi Sikandar,7.7,17
1228,FALSE,0,71031,en,0.239349,26/07/2010,0,76,Released,Wound,2,6
1229,FALSE,0,300762,en,0.018431,24/10/2014,0,78,Released,Red Dot on the Ocean,0,0
1230,FALSE,0,158009,eu,0.119227,02/07/1992,0,69,Released,The Legend of the North Wind,5,1
1231,FALSE,5500000,4825,en,4.860664,03/11/1955,0,150,Released,Guys and Dolls,6.9,55
1232,FALSE,0,761,fr,6.218351,27/10/1976,0,104,Released,The Wing or the Thigh,6.8,115
1233,FALSE,0,38251,it,5.557759,31/01/1991,4532791,96,Released,Mediterraneo,7.4,157
1234,FALSE,0,389292,en,0.407232,29/03/2016,0,0,Released,Apex: The Story of the Hypercar,7,7
1235,FALSE,0,20439,en,1.02291,06/06/2002,0,101,Released,The Anarchist Cookbook,3.8,4
1236,FALSE,0,26823,en,0.806932,07/06/2008,0,114,Released,Watercolors,6,12
1237,FALSE,0,72891,ru,1.244254,11/02/2006,2209023,74,Released,Euphoria,6,10
1238,FALSE,3000000,31525,hi,0.904409,07/06/2002,6000000,155,Released,The Legend of Bhagat Singh,7.2,15
1239,FALSE,1446950,279966,en,0.808207,22/08/2014,0,89,Released,The Forgotten,6.2,6
1240,FALSE,0,18529,en,2.0531,01/01/2008,0,93,Released,Crips and Bloods: Made in America,7.1,13
1241,FALSE,0,381737,ab,0.341502,06/02/2016,0,87,Released,Manson's Lost Girls,5,1
1242,FALSE,0,27380,en,1.352144,25/06/1982,0,99,Released,Megaforce,3.5,15
1243,FALSE,10000000,15067,ko,8.218314,16/07/2008,0,130,Released,"The Good, The Bad, The Weird",7.1,196
1244,FALSE,0,38034,zh,6.374456,26/04/1973,0,84,Released,The Heroine,4.4,9
1245,FALSE,0,155096,ko,0.173348,08/12/2011,0,72,Released,Amen,6.3,4
1246,FALSE,0,61080,en,1.163695,21/11/1952,0,7,Released,Pluto's Christmas Tree,7,13
1247,FALSE,0,317442,ja,5.294086,06/12/2014,0,114,Released,The Last: Naruto the Movie,7.3,154
1248,FALSE,0,51971,fr,2.245929,19/09/2009,0,88,Released,Hideaway (Le refuge),6.2,20
1249,FALSE,30000000,6075,en,8.698509,10/11/1993,36516012,144,Released,Carlito's Way,7.7,805
1250,FALSE,0,217724,en,0.002353,17/09/2004,0,52,Released,Les modèles de 'Pickpocket',0,0
1251,FALSE,0,30666,en,11.067992,03/11/1989,1519796,93,Released,Stepfather II: Make Room For Daddy,5.8,22
1252,FALSE,3700000,40537,en,2.036393,29/04/2009,0,103,Released,Eyeborgs,4.9,26
1253,FALSE,12000000,209189,en,17.788579,14/09/2013,265452,94,Released,Life of Crime,5.5,144
1254,FALSE,0,123592,tr,0.216024,01/01/1979,0,0,Released,Korkusuz Korkak,7,3
1255,FALSE,0,415633,en,1.136537,09/10/2016,0,84,Released,Tonight She Comes,5.3,14
1256,FALSE,0,13156,en,8.636608,19/09/2003,0,111,Released,Secondhand Lions,6.9,264
1257,FALSE,0,102161,en,0.288558,19/01/1952,0,7,Released,Operation: Rabbit,7.5,6
1258,FALSE,0,25205,fr,4.318909,01/09/2009,0,119,Released,The Concert,6.9,129
1259,FALSE,3500,60366,en,1.212005,17/11/2009,0,66,Released,ThanksKilling,4,19
1260,FALSE,0,11403,en,1.421703,09/04/2010,0,101,Released,The River Why,5.7,20
1261,FALSE,0,297265,en,2.174854,17/10/2014,0,102,Released,Northern Soul,5.1,29
1262,FALSE,0,94548,en,0.040567,01/11/1979,0,92,Released,The Capture of Bigfoot,5,1
1263,FALSE,135000000,49519,en,14.757874,20/03/2013,585178928,98,Released,The Croods,6.8,2447
1264,FALSE,500000,40343,en,0.000308,17/09/1976,0,87,Released,Death Weekend,6.4,7
1265,FALSE,0,96973,en,6.662375,04/05/2012,0,92,Released,Jesus Henry Christ,6.2,44
1266,FALSE,0,68139,en,0.011746,10/09/2000,0,84,Released,Endgame,0,0
1267,FALSE,0,86522,en,0.688975,03/02/2011,0,60,Released,Louis Theroux: The Ultra Zionists,6.3,10
1268,FALSE,0,61651,en,2.572665,04/03/1988,0,100,Released,And God Created Woman,3.8,13
1269,FALSE,0,32673,fr,0.929242,31/08/1903,0,16,Released,The Kingdom of Fairies,6.1,13
1270,FALSE,0,72024,en,0.425503,09/02/2010,0,88,Released,Boobs: An American Obsession,0,0
1271,FALSE,0,106417,ja,1.13376,05/11/2011,15,133,Released,Kaiji 2: The Ultimate Gambler,4.8,4
1272,FALSE,0,56002,fr,0.73656,26/01/2011,0,87,Released,Angèle and Tony,6.8,10
1273,FALSE,0,17100,en,5.765171,01/01/1997,0,95,Released,Trucks,3.5,19
1274,FALSE,0,128048,en,0.511522,23/05/1953,0,91,Released,Sea Devils,5.2,5
1275,FALSE,0,61369,en,0.577818,12/10/1932,0,94,Released,Rain,5.1,8
1276,FALSE,0,33393,en,0.553082,21/01/1935,0,72,Released,Charlie Chan in Paris,6.8,6
1277,FALSE,0,356161,fr,1.534156,14/10/2015,0,84,Released,Phantom Boy,7.4,9
1278,FALSE,0,197297,tr,0.199247,04/10/1966,0,74,Released,Law of the Border,5.6,4
1279,FALSE,0,84741,en,0.499442,12/07/2009,0,90,Released,Courage,0.5,1
1280,FALSE,0,29570,en,1.286897,10/03/1962,0,77,Released,Journey to the Seventh Planet,4.4,15
1281,FALSE,0,49411,en,1.038115,19/08/1970,0,115,Released,WUSA,7.4,4
1282,FALSE,0,308792,en,0.00353,10/01/2006,0,23,Released,A Justified Life: Sam Peckinpah and the High Country,0,0
1283,FALSE,0,392124,fr,1.153504,22/06/2016,0,98,Released,Right Here Right Now,4.6,8
1284,FALSE,0,757,en,3.119101,01/03/1964,0,90,Released,Murder Most Foul,6.7,22
1285,FALSE,7800000,19665,en,0.573198,12/01/1997,0,180,Released,The Arrow,4.7,3
1286,FALSE,37000000,10488,en,7.558125,03/04/2008,100076342,96,Released,Nim's Island,5.6,341
1287,FALSE,0,78047,en,5.470977,31/01/2012,0,93,Released,Treasure Buddies,4.2,19
1288,FALSE,0,128612,en,0.517048,02/06/1997,0,90,Released,Invader,5.5,5
1289,FALSE,3000000,24274,en,3.891243,29/05/1981,216166,94,Released,Dead & Buried,6.1,55
1290,FALSE,0,195382,it,1.249206,13/03/1949,0,101,Released,In the Name of the Law,7,2
1291,FALSE,0,22774,en,2.079739,01/01/2009,0,96,Released,Valentino: The Last Emperor,6.6,10
1292,FALSE,0,25272,es,0.755399,17/10/2008,0,0,Released,Under the Salt,5.8,5
1293,FALSE,5402000,277839,fr,5.613875,24/02/2016,0,100,Released,"Good Guys Go to Heaven, Bad Guys Go to Pattaya",5.3,153
1294,FALSE,1000000,254191,en,6.107378,12/09/2014,9318,87,Released,Honeymoon,5.4,261
1295,FALSE,0,102743,en,0.299291,27/02/2010,0,99,Released,Gabi on the Roof in July,4.8,3
1296,FALSE,5000000,4997,en,8.062123,23/10/2003,2466444,104,Released,Wonderland,6.2,73
1297,FALSE,0,44008,en,1.795228,06/06/2011,0,84,Released,The Victim,4.4,18
1298,FALSE,0,117565,en,0.664124,01/10/1989,0,57,Released,Water and Power,9,4
1299,FALSE,8000000,14536,en,12.357072,30/01/2009,29010817,97,Released,New in Town,5.2,99
1300,FALSE,0,154515,en,2.03334,07/02/1931,0,80,Released,"Dance, Fools, Dance",0,2
1301,FALSE,18200000,86597,en,7.96508,19/03/2012,0,106,Released,The Tall Man,5.7,339
1302,FALSE,0,283704,it,4.735656,16/10/2014,0,137,Released,Leopardi,6.6,167
1303,FALSE,0,38471,en,0.600083,25/05/1946,0,61,Released,Dark Alibi,6.1,4
1304,FALSE,0,187458,en,0.002407,14/08/1994,0,115,Released,Woodstock Diary,0,0
1305,FALSE,0,107973,en,0.947421,14/11/1945,0,114,Released,The Dolly Sisters,3.5,2
1306,FALSE,0,17994,en,8.180575,31/12/1986,0,98,Released,Witchboard,5.8,59
1307,FALSE,0,375355,en,5.597094,22/10/2016,0,83,Released,Don't Hang Up,5.7,97
1308,FALSE,0,14530,en,5.678168,03/06/2008,0,94,Released,American Crude,2.4,8
1309,FALSE,0,28753,en,0.540059,17/02/1939,0,76,Released,You Can't Cheat an Honest Man,7,3
1310,FALSE,0,85790,en,0.072941,01/01/2005,0,12,Released,The Old Crocodile,6,2
1311,FALSE,0,89816,en,0.036478,31/12/1967,0,10,Released,The Bear That Wasn't,7,1
1312,FALSE,0,390930,ja,0.773466,14/05/2016,0,102,Released,If Cats Disappeared From the World,7.8,12
1313,FALSE,6000000,250349,fr,4.707275,30/04/2014,14348529,98,Released,Barbecue,5.8,217
1314,FALSE,0,66963,fr,0.142167,20/12/1935,0,93,Released,Lucrezia Borgia,0,2
1315,FALSE,0,169541,en,1.285222,11/07/1986,0,87,Released,Miracles,5.5,2
1316,FALSE,0,146341,es,0.564117,12/09/1995,0,105,Released,Bird of Prey,0,0
1317,FALSE,65000000,1271,en,18.108408,09/12/2006,422610419,117,Released,300,7,5092
1318,FALSE,0,47096,it,0.478076,30/04/1976,0,120,Released,One Way or Another,7,10
1319,FALSE,0,44164,fr,0.405032,03/10/2001,0,109,Released,Chaos,6.1,9
1320,FALSE,0,52350,fr,0.771145,02/01/2010,0,94,Released,Wandering Streams,6.1,7
1321,FALSE,0,121052,en,0.660685,09/12/1968,0,123,Released,The Birthday Party,5.6,4
1322,FALSE,0,80556,hi,0.813813,02/10/1977,0,129,Released,The Chess Players,6.9,8
1323,FALSE,500000,416086,en,0.811783,02/07/2016,0,82,Released,Redistributors,5.1,6
1324,FALSE,0,108869,en,0.925414,31/07/1963,0,90,Released,Toys in the Attic,7.5,2
1325,FALSE,0,251053,en,0.601936,22/05/2002,156021,89,Released,Washington Heights,8.5,3
1326,FALSE,0,52998,en,0.000578,20/04/1988,0,149,Released,El Dorado,4.9,4
1327,FALSE,0,36693,en,6.352793,30/03/1999,0,100,Released,Bloodsport: The Dark Kumite,3.9,15
1328,FALSE,0,43853,en,0.502239,18/03/1938,0,121,Released,The Girl of the Golden West,3.8,2
1329,FALSE,0,317,bs,0.623465,01/03/2006,0,90,Released,Grbavica: The Land of My Dreams,6.9,15
1330,FALSE,0,21435,fr,7.733817,01/01/2006,0,95,Released,French Fried Vacation 3,4.1,190
1331,FALSE,0,58188,it,0.840422,23/10/1968,0,0,Released,Il medico della mutua,7,22
1332,FALSE,40000,96306,en,0.076201,08/01/2008,0,109,Released,Anotherworld,5,1
1333,FALSE,0,163068,en,0.182885,01/01/1969,0,12,Released,"T,O,U,C,H,I,N,G",7.2,5
1334,FALSE,0,24214,en,0.631907,21/12/1967,0,103,Released,The President's Analyst,5.3,12
1335,FALSE,447524,308638,en,3.993759,08/05/2015,771317,101,Released,The D Train,4.5,79
1336,FALSE,15000000,14180,en,3.860361,06/05/2005,0,96,Released,Submerged,4,32
1337,FALSE,0,27906,en,1.409435,12/06/2009,270210,87,Released,Call of the Wild,6.1,5
1338,FALSE,0,1890,en,8.503064,13/09/1986,31853080,119,Released,Children of a Lesser God,6.9,72
1339,FALSE,0,288146,en,0.003534,01/01/2008,0,51,Released,97 Percent True,0,0
1340,FALSE,0,37932,en,1.669915,04/05/2010,0,96,Released,Flicka 2,6.1,20
1341,FALSE,0,263281,fr,4.39709,02/04/2014,0,105,Released,Our Summer in Provence,6.5,84
1342,FALSE,0,64875,en,0.099109,01/10/1966,0,110,Released,The Fighting Prince of Donegal,7,1
1343,FALSE,0,108933,en,0.582357,02/02/1990,0,96,Released,The Sleeping Car,5,4
1344,FALSE,0,25682,fr,2.745571,24/02/1989,0,89,Released,American Ninja 3: Blood Hunt,4.1,33
1345,FALSE,878000,289,en,13.916101,26/11/1942,10462500,102,Released,Casablanca,7.9,1462
1346,FALSE,0,19426,it,6.587353,03/10/1957,752045,110,Released,Nights of Cabiria,7.9,122
1347,FALSE,0,43176,en,0.852584,13/08/1945,0,110,Released,Ziegfeld Follies,5,11
1348,FALSE,0,201214,en,0.300646,08/01/2007,0,89,Released,Hammer & Tickle,8.3,3
1349,FALSE,0,395767,fr,1.238471,11/01/2017,0,88,Released,Scribe,5.8,26
1350,FALSE,0,33278,en,5.012318,10/10/1986,8988731,91,Released,Deadly Friend,5.9,57
1351,FALSE,1,218275,en,2.240259,04/12/2015,1,114,Released,The Letters,5.6,10
1352,FALSE,0,411024,en,0.349615,14/10/2016,0,89,Released,Karl Marx City,8,2
1353,FALSE,7000000,354556,ru,10.830129,14/02/2017,0,100,Released,Guardians,4.4,128
1354,FALSE,0,11223,en,5.617866,06/01/1978,0,113,Released,Coma,6.4,88
1355,FALSE,0,81824,en,0.159657,21/03/1986,0,110,Released,Just Between Friends,2.5,2
1356,FALSE,0,74779,en,1.47175,02/09/2011,0,90,Released,Robotropolis,3.3,15
1357,FALSE,0,20543,en,0.423153,21/10/2006,0,78,Released,Steven Wright: When the Leaves Blow Away,5.6,4
1358,FALSE,2000000,44470,en,0.849457,09/05/1995,0,84,Released,Ice Cream Man,5.7,15
1359,FALSE,3800000,398891,en,2.351852,30/06/2016,0,100,Released,My Bakery in Brooklyn,5,32
1360,FALSE,0,34588,pt,2.926799,06/01/2006,0,108,Released,If I Were You,6.4,60
1361,FALSE,0,66956,fr,0.341223,04/09/1964,0,99,Released,This Special Friendship,6.8,7
1362,FALSE,0,73628,tr,1.201392,29/09/2010,0,0,Released,Turquaze,6.8,4
1363,FALSE,0,45602,en,1.15989,09/12/2000,0,115,Released,Disappearing Acts,5.3,9
1364,FALSE,0,84298,en,0.233012,26/12/1931,0,108,Released,Arrowsmith,6,4
1365,FALSE,0,48127,en,0.142965,04/11/1943,0,108,Released,The North Star,8,2
1366,FALSE,22000000,5550,en,8.685798,17/04/1993,10696210,104,Released,RoboCop 3,4.2,309
1367,FALSE,0,131398,en,0.036471,01/01/1998,0,45,,Fun Without Limits,9,1
1368,FALSE,0,15033,en,0.206718,18/04/2008,0,0,Released,Constantine's Sword,4.4,4
1369,FALSE,0,37317,en,1.445309,22/09/1955,0,122,Released,The Tall Men,6.2,8
1370,FALSE,0,77473,sv,0.074118,27/01/2007,0,20,Released,Kunskapens pris - balladen om den vilsne vandraren,7,2
1371,FALSE,0,36699,en,1.218959,18/02/2010,8910819,101,Released,We Are from the Future 2,5.2,9
1372,FALSE,0,289183,fi,0.023784,29/08/2014,0,94,Released,Boy Upside Down,7,1
1373,FALSE,0,291224,pl,0.003921,01/01/1971,0,8,Released,How A Sausage Dog Works,7,3
1374,FALSE,15000000,11884,en,5.984133,13/07/1984,28733290,101,Released,The Last Starfighter,6.5,225
1375,FALSE,0,15959,da,1.005852,26/01/2007,0,94,Released,How to Get Rid of the Others,6.2,5
1376,FALSE,0,334924,ro,1.534354,02/06/2015,33508,89,Released,The Treasure,7.3,14
1377,FALSE,2000000,43219,en,0.827387,19/01/2009,0,117,Released,La Mission,6.8,12
1378,FALSE,0,45042,en,1.061409,16/06/1999,0,82,Released,The Girl Next Door,5.1,4
1379,FALSE,0,92469,es,0.416609,30/05/1985,0,104,Released,The Treasure of the Amazon,5.3,2
1380,FALSE,7000000,35716,en,0.739298,29/01/2010,0,110,Released,Preacher's Kid,5.6,9
1381,FALSE,0,317903,es,0.996435,05/02/2015,0,79,Released,Archive 253,4.2,11
1382,FALSE,5,286940,en,0.929799,05/08/2014,0,86,Released,The Boxcar Children,7.6,7
1383,FALSE,0,350762,en,0.021185,29/04/2015,0,58,Released,Mick Foley: Cheap Pops,0,0
1384,FALSE,1000000,73614,en,0.664555,08/05/2008,0,83,Released,House of Usher,3,8
1385,FALSE,0,273651,en,0.460032,08/05/2013,0,85,Released,America's Most Haunted,4,9
1386,FALSE,0,20758,en,2.469167,16/06/1950,0,92,Released,Father of the Bride,6.6,43
1387,FALSE,0,334317,fr,0.581963,05/04/1993,0,NA,Released,Désiré,7.5,2
1388,FALSE,0,31900,fr,11.021373,20/01/2010,0,130,Released,Gainsbourg: A Heroic Life,7,88
1389,FALSE,0,250374,es,2.278633,01/08/2014,0,82,Released,To Kill a Man,5.7,14
1390,FALSE,0,21469,en,3.791141,27/08/2009,0,93,Released,Across the Hall,6.3,30
1391,FALSE,0,18828,en,3.067916,12/01/2001,0,88,Released,Double Take,5.5,24
1392,FALSE,0,67736,fr,1.726864,06/11/1953,0,102,Released,Thérèse Raquin,6.3,9
1393,FALSE,0,42710,en,0.037714,26/10/1984,0,93,Released,Silent Madness,5,1
1394,FALSE,0,394034,hi,0.078694,13/05/2016,0,114,Released,Buddha in a Traffic Jam,5,1
1395,FALSE,0,3001,en,12.389626,13/07/1966,0,123,Released,How to Steal a Million,7.5,133
1396,FALSE,0,143092,de,1.087132,03/07/1959,0,89,Released,Don't Give Up the Ship,6.1,4
1397,FALSE,0,279979,en,0.081817,15/10/1990,0,100,Released,The Court-Martial of Jackie Robinson,10,1
1398,FALSE,0,32053,en,6.673398,01/01/1975,0,94,Released,The Ultimate Warrior,4.6,17
1399,FALSE,650000,18983,en,8.07532,27/04/1956,0,80,Released,"Godzilla, King of the Monsters!",6.8,45
1400,FALSE,0,45438,cn,6.159032,28/01/2000,0,118,Released,Tokyo Raiders,5.7,20
1401,FALSE,0,77785,en,0.836653,08/05/2012,0,0,Released,Madison County,3.3,14
1402,FALSE,0,39340,it,1.224938,25/01/1978,0,95,Released,Behind Convent Walls,6.4,10
1403,FALSE,0,15052,en,5.995718,14/01/2009,0,96,Released,The Lodger,5.5,42
1404,FALSE,0,213598,es,0.342814,09/02/2006,0,33,Released,La Morte Rouge,5.5,2
1405,FALSE,0,247354,en,0.001786,01/02/1932,0,48,Released,Veiled Aristocrats,0,0
1406,FALSE,11000000,157827,en,12.293202,18/05/2015,161789,109,Released,Louder Than Bombs,6.7,93
1407,FALSE,0,296917,ja,4.299518,09/01/2015,0,113,Released,Psycho-Pass: The Movie,7.2,40
1408,FALSE,28000,144271,en,0.382886,01/06/2011,0,80,Released,Joe + Belle,6.9,5
1409,FALSE,0,330431,hi,1.306922,13/03/2015,0,115,Released,NH10,6.7,26
1410,FALSE,0,174325,en,1.208847,22/04/2013,0,90,Released,Moms Mabley: I Got Somethin' to Tell You,6,2
1411,FALSE,0,2290,en,9.217935,16/09/1999,0,120,Released,Jakob the Liar,6.1,91
1412,FALSE,0,14439,en,2.227719,28/02/1998,0,104,Released,The Pentagon Wars,6.8,12
